#{"t_start": 1760784164.8878198, "env_id": "None"}
r,l,t
-0.9,1,721.075884
-0.9,1,721.128975
-0.9,1,721.218417
-0.9,1,721.267923
-0.9,1,721.355557
-0.9,1,721.410011
-0.9,1,721.498194
-0.9,1,721.552162
-0.9,1,721.642903
-0.9,1,721.696683
-0.9,1,721.786633
-0.9,1,721.835933
-0.9,1,721.921677
-0.9,1,721.976622
-0.9,1,722.064583
-0.9,1,722.113944
-0.9,1,722.198628
-0.9,1,722.248122
-0.9,1,722.365597
-0.9,1,722.415562
-0.9,1,722.510041
-0.9,1,722.562912
-0.9,1,722.644688
-0.9,1,722.692796
-0.9,1,722.77748
-0.9,1,722.828659
-0.9,1,722.912425
-0.9,1,722.962311
-0.9,1,723.045432
-0.9,1,723.096023
-0.9,1,723.179806
-0.9,1,723.228774
-0.9,1,723.318593
-0.9,1,723.370304
-0.9,1,723.459661
-0.9,1,723.512932
-0.9,1,723.598759
-0.9,1,723.650072
-0.9,1,723.737
-0.9,1,723.78409
-0.9,1,723.866269
-0.9,1,723.916324
-0.9,1,723.998763
-0.9,1,724.04779
-0.9,1,724.131605
-0.9,1,724.182797
-0.9,1,724.265852
-0.9,1,724.315366
-0.9,1,724.40003
-0.9,1,724.449972
-0.9,1,724.531751
-0.9,1,724.580221
-0.9,1,724.664518
-0.9,1,724.71737
-0.9,1,724.808932
-0.9,1,724.857923
-0.9,1,724.942575
-0.9,1,724.992822
-0.9,1,725.077853
-0.9,1,725.125217
-0.9,1,725.207355
-0.9,1,725.256731
-0.9,1,725.340668
-0.9,1,725.386135
-0.9,1,725.472985
-0.9,1,725.528447
-0.9,1,725.612825
-0.9,1,725.661522
-0.9,1,725.74315
-0.9,1,725.793874
-0.9,1,725.876578
-0.9,1,725.923933
-0.9,1,726.00602
-0.9,1,726.056032
-0.9,1,726.139721
-0.9,1,726.187108
-0.9,1,726.269238
-0.9,1,726.317793
-0.9,1,726.403045
-0.9,1,726.450555
-0.9,1,726.534477
-0.9,1,726.583572
-0.9,1,726.665688
-0.9,1,726.713512
-0.9,1,726.798393
-0.9,1,726.84874
-0.9,1,726.942359
-0.9,1,726.996583
-0.9,1,727.093784
-0.9,1,727.15105
-0.9,1,727.24199
-0.9,1,727.292874
-0.9,1,727.378245
-0.9,1,727.428136
-0.9,1,727.513664
-0.9,1,727.564656
-0.9,1,727.651404
-0.9,1,727.701079
-0.9,1,727.784144
-0.9,1,727.838052
-0.9,1,727.945971
-0.9,1,727.997681
-0.9,1,728.082756
-0.9,1,728.131721
-0.9,1,728.214909
-0.9,1,728.265358
-0.9,1,728.347521
-0.9,1,728.397398
-0.9,1,728.483012
-0.9,1,728.533193
-0.9,1,728.615306
-0.9,1,728.663053
-0.9,1,728.745955
-0.9,1,728.795322
-0.9,1,728.882266
-0.9,1,728.931125
-0.9,1,729.016038
-0.9,1,729.071658
-0.9,1,729.160439
-0.9,1,729.217098
-0.9,1,729.313684
-0.9,1,729.381453
-0.9,1,729.49893
-0.9,1,729.55062
-0.9,1,729.639554
-0.9,1,729.694526
-0.9,1,729.783414
-0.9,1,729.832059
-0.9,1,729.914741
-0.9,1,729.965199
-0.9,1,730.049148
-0.9,1,730.100832
-0.9,1,730.189604
-0.9,1,730.242135
-0.9,1,730.328257
-0.9,1,730.380386
-0.9,1,730.467904
-0.9,1,730.522815
-0.9,1,730.616396
-0.9,1,730.665797
-0.9,1,730.749487
-0.9,1,730.800472
-0.9,1,730.884639
-0.9,1,730.932448
-0.9,1,731.016043
-0.9,1,731.06519
-0.9,1,731.147768
-0.9,1,731.197141
-0.9,1,731.281461
-0.9,1,731.334795
-0.9,1,731.416763
-0.9,1,731.46451
-0.9,1,731.550701
-0.9,1,731.602296
-0.9,1,731.689492
-0.9,1,731.747336
-0.9,1,731.834073
-0.9,1,731.883101
-0.9,1,731.966319
-0.9,1,732.013584
-0.9,1,732.096511
-0.9,1,732.147819
-0.9,1,732.233455
-0.9,1,732.31905
-0.9,1,732.4153
-0.9,1,732.465845
-0.9,1,732.553906
-0.9,1,732.602333
-0.9,1,732.684225
-0.9,1,732.733901
-0.9,1,732.817936
-0.9,1,732.866829
-0.9,1,732.94988
-0.9,1,733.001822
-0.9,1,733.083874
-0.9,1,733.131813
-0.9,1,733.213212
-0.9,1,733.26603
-0.9,1,733.347893
-0.9,1,733.395807
-0.9,1,733.480597
-0.9,1,733.531952
-0.9,1,733.620945
-0.9,1,733.670639
-0.9,1,733.757418
-0.9,1,733.810217
-0.9,1,733.896299
-0.9,1,733.953296
-0.9,1,734.042258
-0.9,1,734.09527
-0.9,1,734.182069
-0.9,1,734.230392
-0.9,1,734.315495
-0.9,1,734.366173
-0.9,1,734.44893
-0.9,1,734.497571
-0.9,1,734.588406
-0.9,1,734.636874
-0.9,1,734.716334
-0.9,1,734.766963
-0.9,1,734.849791
-0.9,1,734.900346
-0.9,1,734.983127
-0.9,1,735.031557
-0.9,1,735.112668
-0.9,1,735.165097
-0.9,1,735.247365
-0.9,1,735.295594
-0.9,1,735.39219
-0.9,1,735.449094
-0.9,1,735.54168
-0.9,1,735.597159
-0.9,1,735.693133
-0.9,1,735.74685
-0.9,1,735.83955
-0.9,1,735.889453
-0.9,1,735.977569
-0.9,1,736.030089
-0.9,1,736.115482
-0.9,1,736.16507
-0.9,1,736.256596
-0.9,1,736.309352
-0.9,1,736.3926
-0.9,1,736.444035
-0.9,1,736.568678
-0.9,1,736.622874
-0.9,1,736.708556
-0.9,1,736.760732
-0.9,1,736.853139
-0.9,1,736.906714
-0.9,1,736.989237
-0.9,1,737.036967
-0.9,1,737.121356
-0.9,1,737.172614
-0.9,1,737.26252
-0.9,1,737.3164
-0.9,1,737.404912
-0.9,1,737.460081
-0.9,1,737.559266
-0.9,1,737.615462
-0.9,1,737.702953
-0.9,1,737.76015
-0.9,1,737.859492
-0.9,1,737.916631
-0.9,1,738.00548
-0.9,1,738.066659
-0.9,1,738.158082
-0.9,1,738.214416
-0.9,1,738.298472
-0.9,1,738.349263
-0.9,1,738.436909
-0.9,1,738.495941
-0.9,1,738.595838
-0.9,1,738.652418
-0.9,1,738.735826
-0.9,1,738.787299
-0.9,1,738.876571
-0.9,1,738.928471
-0.9,1,739.013486
-0.9,1,739.064292
-0.9,1,739.149639
-0.9,1,739.202028
-0.9,1,739.284318
-0.9,1,739.332317
-0.9,1,739.415146
-0.9,1,739.465835
-0.9,1,739.563189
-0.9,1,739.622724
-0.9,1,739.708628
-0.9,1,739.758126
-0.9,1,739.841061
-0.9,1,739.889333
-0.9,1,739.973845
-0.9,1,740.024569
-0.9,1,740.110723
-0.9,1,740.162319
-0.9,1,740.254535
-0.9,1,740.330995
-0.9,1,740.431541
-0.9,1,740.482595
-0.9,1,740.57311
-0.9,1,740.632017
-0.9,1,740.731117
-0.9,1,740.790978
-0.9,1,740.896765
-0.9,1,740.961117
-0.9,1,741.064171
-0.9,1,741.123099
-0.9,1,741.229516
-0.9,1,741.289916
-0.9,1,741.396328
-0.9,1,741.449788
-0.9,1,741.538541
-0.9,1,741.593925
-0.9,1,741.684824
-0.9,1,741.736639
-0.9,1,741.831095
-0.9,1,741.889081
-0.9,1,741.981443
-0.9,1,742.033494
-0.9,1,742.127074
-0.9,1,742.185721
-0.9,1,742.283066
-0.9,1,742.338242
-0.9,1,742.435926
-0.9,1,742.493227
-0.9,1,742.58581
-0.9,1,742.640096
-0.9,1,742.731154
-0.9,1,742.786222
-0.9,1,742.87902
-0.9,1,742.931276
-0.9,1,743.024826
-0.9,1,743.085592
-0.9,1,743.176286
-0.9,1,743.230784
-0.9,1,743.325063
-0.9,1,743.385588
-0.9,1,743.522792
-0.9,1,743.58806
-0.9,1,743.686732
-0.9,1,743.750291
-0.9,1,743.830529
-0.9,1,743.878087
-0.9,1,743.959382
-0.9,1,744.009779
-0.9,1,744.094128
-0.9,1,744.143296
-0.9,1,744.226254
-0.9,1,744.276796
-0.9,1,744.362941
-0.9,1,744.414154
-0.9,1,744.504034
-0.9,1,744.559435
-0.9,1,744.661924
-0.9,1,744.717014
-0.9,1,744.812133
-0.9,1,744.868049
-0.9,1,744.957852
-0.9,1,745.011429
-0.9,1,745.109341
-0.9,1,745.165527
-0.9,1,745.258516
-0.9,1,745.318221
-0.9,1,745.415057
-0.9,1,745.473869
-0.9,1,745.569204
-0.9,1,745.629357
-0.9,1,745.725811
-0.9,1,745.78071
-0.9,1,745.873199
-0.9,1,745.925038
-0.9,1,746.0102
-0.9,1,746.063416
-0.9,1,746.15416
-0.9,1,746.202926
-0.9,1,746.285438
-0.9,1,746.336169
-0.9,1,746.418314
-0.9,1,746.467012
-0.9,1,746.554236
-0.9,1,746.606764
-0.9,1,746.696179
-0.9,1,746.745925
-0.9,1,746.829807
-0.9,1,746.922005
-0.9,1,747.024507
-0.9,1,747.073281
-0.9,1,747.171975
-0.9,1,747.227532
-0.9,1,747.311239
-0.9,1,747.362328
-0.9,1,747.446323
-0.9,1,747.497276
-0.9,1,747.583334
-0.9,1,747.633422
-0.9,1,747.731481
-0.9,1,747.788768
-0.9,1,747.876065
-0.9,1,747.928282
-0.9,1,748.020374
-0.9,1,748.08029
-0.9,1,748.179494
-0.9,1,748.237245
-0.9,1,748.339013
-0.9,1,748.401483
-0.9,1,748.505668
-0.9,1,748.562536
-0.9,1,748.664751
-0.9,1,748.721818
-0.9,1,748.825874
-0.9,1,748.879845
-0.9,1,748.97096
-0.9,1,749.027415
-0.9,1,749.120647
-0.9,1,749.171657
-0.9,1,749.264448
-0.9,1,749.323016
-0.9,1,749.413578
-0.9,1,749.463321
-0.9,1,749.547149
-0.9,1,749.598175
-0.9,1,749.684577
-0.9,1,749.734187
-0.9,1,749.820815
-0.9,1,749.874385
-0.9,1,749.966662
-0.9,1,750.02195
-0.9,1,750.110676
-0.9,1,750.166019
-0.9,1,750.253598
-0.9,1,750.305832
-0.9,1,750.392448
-0.9,1,750.450175
-0.9,1,750.571174
-0.9,1,750.633455
-0.9,1,750.726841
-0.9,1,750.78119
-0.9,1,750.873819
-0.9,1,750.925216
-0.9,1,751.021171
-0.9,1,751.077418
-0.9,1,751.172012
-0.9,1,751.228014
-0.9,1,751.319626
-0.9,1,751.375579
-0.9,1,751.464047
-0.9,1,751.516726
-0.9,1,751.604899
-0.9,1,751.655252
-0.9,1,751.745732
-0.9,1,751.795541
-0.9,1,751.888734
-0.9,1,751.94102
-0.9,1,752.027869
-0.9,1,752.080426
-0.9,1,752.171104
-0.9,1,752.222603
-0.9,1,752.318573
-0.9,1,752.371698
-0.9,1,752.456911
-0.9,1,752.509898
-0.9,1,752.596919
-0.9,1,752.646209
-0.9,1,752.732281
-0.9,1,752.781683
-0.9,1,752.865449
-0.9,1,752.914891
-0.9,1,752.998223
-0.9,1,753.051591
-0.9,1,753.137392
-0.9,1,753.188562
-0.9,1,753.274008
-0.9,1,753.325047
-0.9,1,753.414276
-0.9,1,753.464858
-0.9,1,753.556054
-0.9,1,753.609285
-0.9,1,753.698991
-0.9,1,753.748981
-0.9,1,753.832175
-0.9,1,753.883346
-0.9,1,753.967303
-0.9,1,754.01703
-0.9,1,754.101347
-0.9,1,754.154215
-0.9,1,754.240823
-0.9,1,754.291724
-0.9,1,754.413923
-0.9,1,754.47448
-0.9,1,754.563599
-0.9,1,754.611147
-0.9,1,754.701377
-0.9,1,754.751413
-0.9,1,754.833021
-0.9,1,754.881476
-0.9,1,754.96882
-0.9,1,755.021696
-0.9,1,755.104409
-0.9,1,755.156862
-0.9,1,755.243511
-0.9,1,755.294352
-0.9,1,755.384928
-0.9,1,755.434194
-0.9,1,755.527151
-0.9,1,755.58045
-0.9,1,755.675147
-0.9,1,755.730004
-0.9,1,755.818926
-0.9,1,755.87521
-0.9,1,755.961164
-0.9,1,756.009665
-0.9,1,756.092949
-0.9,1,756.146041
-0.9,1,756.234748
-0.9,1,756.28899
-0.9,1,756.381792
-0.9,1,756.440864
-0.9,1,756.542389
-0.9,1,756.594369
-0.9,1,756.681828
-0.9,1,756.74015
-0.9,1,756.827905
-0.9,1,756.876921
-0.9,1,756.966245
-0.9,1,757.018305
-0.9,1,757.109422
-0.9,1,757.1616
-0.9,1,757.251099
-0.9,1,757.305161
-0.9,1,757.387421
-0.9,1,757.43749
-0.9,1,757.519222
-0.9,1,757.568705
-0.9,1,757.649898
-0.9,1,757.697497
-0.9,1,757.782809
-0.9,1,757.833838
-0.9,1,757.916926
-0.9,1,757.965502
-0.9,1,758.048674
-0.9,1,758.097911
-0.9,1,758.181429
-0.9,1,758.228702
-0.9,1,758.309508
-0.9,1,758.36144
-0.9,1,758.448207
-0.9,1,758.495901
-0.9,1,758.579425
-0.9,1,758.658974
-0.9,1,758.753822
-0.9,1,758.802117
-0.9,1,758.886124
-0.9,1,758.937782
-0.9,1,759.027768
-0.9,1,759.07869
-0.9,1,759.170776
-0.9,1,759.226385
-0.9,1,759.312783
-0.9,1,759.361206
-0.9,1,759.444218
-0.9,1,759.493138
-0.9,1,759.578832
-0.9,1,759.627554
-0.9,1,759.712697
-0.9,1,759.768316
-0.9,1,759.851468
-0.9,1,759.899862
-0.9,1,759.98251
-0.9,1,760.032831
-0.9,1,760.114972
-0.9,1,760.163694
-0.9,1,760.248543
-0.9,1,760.299489
-0.9,1,760.381985
-0.9,1,760.431618
-0.9,1,760.515018
-0.9,1,760.565106
-0.9,1,760.64832
-0.9,1,760.695338
-0.9,1,760.77809
-0.9,1,760.827791
-0.9,1,760.909604
-0.9,1,760.958571
-0.9,1,761.039844
-0.9,1,761.08966
-0.9,1,761.17231
-0.9,1,761.219717
-0.9,1,761.304909
-0.9,1,761.354589
-0.9,1,761.43708
-0.9,1,761.486269
-0.9,1,761.570948
-0.9,1,761.620973
-0.9,1,761.70333
-0.9,1,761.751306
-0.9,1,761.833098
-0.9,1,761.881729
-0.9,1,761.965322
-0.9,1,762.013375
-0.9,1,762.09541
-0.9,1,762.14465
-0.9,1,762.2275
-0.9,1,762.276704
-0.9,1,762.361289
-0.9,1,762.412526
-0.9,1,762.498061
-0.9,1,762.548198
-0.9,1,762.635847
-0.9,1,762.686701
-0.9,1,762.777741
-0.9,1,762.829149
-0.9,1,762.914151
-0.9,1,762.964978
-0.9,1,763.046713
-0.9,1,763.097223
-0.9,1,763.179253
-0.9,1,763.232315
-0.9,1,763.320707
-0.9,1,763.369721
-0.9,1,763.454113
-0.9,1,763.502015
-0.9,1,763.587789
-0.9,1,763.636316
-0.9,1,763.720227
-0.9,1,763.774219
-0.9,1,763.860567
-0.9,1,763.910526
-0.9,1,763.993311
-0.9,1,764.044783
-0.9,1,764.125589
-0.9,1,764.171969
-0.9,1,764.256913
-0.9,1,764.307213
-0.9,1,764.38899
-0.9,1,764.43523
-0.9,1,764.519259
-0.9,1,764.569448
-0.9,1,764.651087
-0.9,1,764.699314
-0.9,1,764.788004
-0.9,1,764.839302
-0.9,1,764.920956
-0.9,1,764.969303
-0.9,1,765.052165
-0.9,1,765.103314
-0.9,1,765.1864
-0.9,1,765.233966
-0.9,1,765.313973
-0.9,1,765.391331
-0.9,1,765.476931
-0.9,1,765.523582
-0.9,1,765.603346
-0.9,1,765.652631
-0.9,1,765.73511
-0.9,1,765.785112
-0.9,1,765.8676
-0.9,1,765.918011
-0.9,1,766.000941
-0.9,1,766.049589
-0.9,1,766.136526
-0.9,1,766.193228
-0.9,1,766.280954
-0.9,1,766.332017
-0.9,1,766.416257
-0.9,1,766.465152
-0.9,1,766.547199
-0.9,1,766.594096
-0.9,1,766.678071
-0.9,1,766.7291
-0.9,1,766.815089
-0.9,1,766.864196
-0.9,1,766.948991
-0.9,1,766.999686
-0.9,1,767.080523
-0.9,1,767.128904
-0.9,1,767.212673
-0.9,1,767.265971
-0.9,1,767.348518
-0.9,1,767.397462
-0.9,1,767.480485
-0.9,1,767.530897
-0.9,1,767.613793
-0.9,1,767.660786
-0.9,1,767.744126
-0.9,1,767.795581
-0.9,1,767.879893
-0.9,1,767.927618
-0.9,1,768.009724
-0.9,1,768.062061
-0.9,1,768.147769
-0.9,1,768.196762
-0.9,1,768.279876
-0.9,1,768.330335
-0.9,1,768.41574
-0.9,1,768.46576
-0.9,1,768.549012
-0.9,1,768.602629
-0.9,1,768.683809
-0.9,1,768.730583
-0.9,1,768.814392
-0.9,1,768.864685
-0.9,1,768.946386
-0.9,1,768.993454
-0.9,1,769.075143
-0.9,1,769.125776
-0.9,1,769.208357
-0.9,1,769.254271
-0.9,1,769.335892
-0.9,1,769.385003
-0.9,1,769.465879
-0.9,1,769.515302
-0.9,1,769.600881
-0.9,1,769.651389
-0.9,1,769.735558
-0.9,1,769.785205
-0.9,1,769.873818
-0.9,1,769.926406
-0.9,1,770.010488
-0.9,1,770.05904
-0.9,1,770.149003
-0.9,1,770.198137
-0.9,1,770.283624
-0.9,1,770.333233
-0.9,1,770.415958
-0.9,1,770.465945
-0.9,1,770.549802
-0.9,1,770.597692
-0.9,1,770.681866
-0.9,1,770.731046
-0.9,1,770.814501
-0.9,1,770.864538
-0.9,1,770.948804
-0.9,1,770.999181
-0.9,1,771.084413
-0.9,1,771.131938
-0.9,1,771.215328
-0.9,1,771.26508
-0.9,1,771.347394
-0.9,1,771.395783
-0.9,1,771.477947
-0.9,1,771.526597
-0.9,1,771.611362
-0.9,1,771.660363
-0.9,1,771.743981
-0.9,1,771.796555
-0.9,1,771.881363
-0.9,1,771.930225
-0.9,1,772.011065
-0.9,1,772.062221
-0.9,1,772.144577
-0.9,1,772.195353
-0.9,1,772.28079
-0.9,1,772.333553
-0.9,1,772.44551
-0.9,1,772.494717
-0.9,1,772.579496
-0.9,1,772.632615
-0.9,1,772.716953
-0.9,1,772.765383
-0.9,1,772.852335
-0.9,1,772.903848
-0.9,1,772.989118
-0.9,1,773.035702
-0.9,1,773.122651
-0.9,1,773.173593
-0.9,1,773.262735
-0.9,1,773.315036
-0.9,1,773.399903
-0.9,1,773.454609
-0.9,1,773.540441
-0.9,1,773.589012
-0.9,1,773.672485
-0.9,1,773.724239
-0.9,1,773.808597
-0.9,1,773.863078
-0.9,1,773.950451
-0.9,1,774.001868
-0.9,1,774.091983
-0.9,1,774.142245
-0.9,1,774.229708
-0.9,1,774.280181
-0.9,1,774.362873
-0.9,1,774.410964
-0.9,1,774.495975
-0.9,1,774.546796
-0.9,1,774.629351
-0.9,1,774.677822
-0.9,1,774.76289
-0.9,1,774.812294
-0.9,1,774.902817
-0.9,1,774.957742
-0.9,1,775.050758
-0.9,1,775.10561
-0.9,1,775.193482
-0.9,1,775.247452
-0.9,1,775.338358
-0.9,1,775.394164
-0.9,1,775.483012
-0.9,1,775.533464
-0.9,1,775.623149
-0.9,1,775.678155
-0.9,1,775.777617
-0.9,1,775.835459
-0.9,1,775.928965
-0.9,1,775.986074
-0.9,1,776.075191
-0.9,1,776.125907
-0.9,1,776.214995
-0.9,1,776.266474
-0.9,1,776.356591
-0.9,1,776.417874
-0.9,1,776.507967
-0.9,1,776.594658
-0.9,1,776.699944
-0.9,1,776.749524
-0.9,1,776.849794
-0.9,1,776.904134
-0.9,1,776.998126
-0.9,1,777.04795
-0.9,1,777.13201
-0.9,1,777.185394
-0.9,1,777.267921
-0.9,1,777.320388
-0.9,1,777.416352
-0.9,1,777.472563
-0.9,1,777.565013
-0.9,1,777.619296
-0.9,1,777.713534
-0.9,1,777.766842
-0.9,1,777.85153
-0.9,1,777.901107
-0.9,1,777.982198
-0.9,1,778.031854
-0.9,1,778.115353
-0.9,1,778.163619
-0.9,1,778.249449
-0.9,1,778.302529
-0.9,1,778.390938
-0.9,1,778.448496
-0.9,1,778.537583
-0.9,1,778.593259
-0.9,1,778.679708
-0.9,1,778.729844
-0.9,1,778.813129
-0.9,1,778.872332
-0.9,1,778.9721
-0.9,1,779.02228
-0.9,1,779.103862
-0.9,1,779.157999
-0.9,1,779.253721
-0.9,1,779.305147
-0.9,1,779.421231
-0.9,1,779.516096
-0.9,1,779.62677
-0.9,1,779.689014
-0.9,1,779.790823
-0.9,1,779.854689
-0.9,1,779.95895
-0.9,1,780.011549
-0.9,1,780.102602
-0.9,1,780.162127
-0.9,1,780.261858
-0.9,1,780.316303
-0.9,1,780.407601
-0.9,1,780.462084
-0.9,1,780.558919
-0.9,1,780.612702
-0.9,1,780.706048
-0.9,1,780.760665
-0.9,1,780.855439
-0.9,1,780.905587
-0.9,1,781.00168
-0.9,1,781.05494
-0.9,1,781.139809
-0.9,1,781.190436
-0.9,1,781.273023
-0.9,1,781.323021
-0.9,1,781.405482
-0.9,1,781.452595
-0.9,1,781.534631
-0.9,1,781.584982
-0.9,1,781.667663
-0.9,1,781.716316
-0.9,1,781.802562
-0.9,1,781.85921
-0.9,1,781.950247
-0.9,1,781.998291
-0.9,1,782.079882
-0.9,1,782.130168
-0.9,1,782.212664
-0.9,1,782.261424
-0.9,1,782.344423
-0.9,1,782.393409
-0.9,1,782.475914
-0.9,1,782.524887
-0.9,1,782.606646
-0.9,1,782.656238
-0.9,1,782.737891
-0.9,1,782.785097
-0.9,1,782.867294
-0.9,1,782.916675
-0.9,1,782.999618
-0.9,1,783.047435
-0.9,1,783.131267
-0.9,1,783.180558
-0.9,1,783.264443
-0.9,1,783.312785
-0.9,1,783.394954
-0.9,1,783.447196
-0.9,1,783.528621
-0.9,1,783.578804
-0.9,1,783.661482
-0.9,1,783.713114
-0.9,1,783.800717
-0.9,1,783.850781
-0.9,1,783.935827
-0.9,1,783.985506
-0.9,1,784.073439
-0.9,1,784.121132
-0.9,1,784.203791
-0.9,1,784.251653
-0.9,1,784.334367
-0.9,1,784.385922
-0.9,1,784.467564
-0.9,1,784.515044
-0.9,1,784.597166
-0.9,1,784.644534
-0.9,1,784.728525
-0.9,1,784.779809
-0.9,1,784.862695
-0.9,1,784.913801
-0.9,1,784.996558
-0.9,1,785.047336
-0.9,1,785.129812
-0.9,1,785.177858
-0.9,1,785.259927
-0.9,1,785.310249
-0.9,1,785.395537
-0.9,1,785.443394
-0.9,1,785.528293
-0.9,1,785.57883
-0.9,1,785.661061
-0.9,1,785.708098
-0.9,1,785.795625
-0.9,1,785.845428
-0.9,1,785.927916
-0.9,1,785.976947
-0.9,1,786.059819
-0.9,1,786.11034
-0.9,1,786.193734
-0.9,1,786.241525
-0.9,1,786.329795
-0.9,1,786.38031
-0.9,1,786.463272
-0.9,1,786.512026
-0.9,1,786.596252
-0.9,1,786.647209
-0.9,1,786.734491
-0.9,1,786.799935
-0.9,1,786.903087
-0.9,1,786.955787
-0.9,1,787.03668
-0.9,1,787.08411
-0.9,1,787.168623
-0.9,1,787.220023
-0.9,1,787.309888
-0.9,1,787.360731
-0.9,1,787.446773
-0.9,1,787.498464
-0.9,1,787.583161
-0.9,1,787.632612
-0.9,1,787.7151
-0.9,1,787.765169
-0.9,1,787.850523
-0.9,1,787.900437
-0.9,1,787.987294
-0.9,1,788.038242
-0.9,1,788.117728
-0.9,1,788.166465
-0.9,1,788.250947
-0.9,1,788.300857
-0.9,1,788.38549
-0.9,1,788.432849
-0.9,1,788.514786
-0.9,1,788.565109
-0.9,1,788.653838
-0.9,1,788.701751
-0.9,1,788.786202
-0.9,1,788.836879
-0.9,1,788.925823
-0.9,1,788.979623
-0.9,1,789.062062
-0.9,1,789.112436
-0.9,1,789.198113
-0.9,1,789.246194
-0.9,1,789.331579
-0.9,1,789.381793
-0.9,1,789.464632
-0.9,1,789.512652
-0.9,1,789.594783
-0.9,1,789.646163
-0.9,1,789.730269
-0.9,1,789.779212
-0.9,1,789.862489
-0.9,1,789.913427
-0.9,1,789.999129
-0.9,1,790.048984
-0.9,1,790.131667
-0.9,1,790.185153
-0.9,1,790.272779
-0.9,1,790.321534
-0.9,1,790.402323
-0.9,1,790.450883
-0.9,1,790.536553
-0.9,1,790.585301
-0.9,1,790.671069
-0.9,1,790.720422
-0.9,1,790.80552
-0.9,1,790.855036
-0.9,1,790.945653
-0.9,1,791.00077
-0.9,1,791.088568
-0.9,1,791.141488
-0.9,1,791.232562
-0.9,1,791.283326
-0.9,1,791.385019
-0.9,1,791.447835
-0.9,1,791.549714
-0.9,1,791.608618
-0.9,1,791.703996
-0.9,1,791.761233
-0.9,1,791.844764
-0.9,1,791.896
-0.9,1,791.981565
-0.9,1,792.03035
-0.9,1,792.11935
-0.9,1,792.187901
-0.9,1,792.27558
-0.9,1,792.324908
-0.9,1,792.407557
-0.9,1,792.459809
-0.9,1,792.542264
-0.9,1,792.591783
-0.9,1,792.674176
-0.9,1,792.729194
-0.9,1,792.813383
-0.9,1,792.863312
-0.9,1,792.946041
-0.9,1,792.997877
-0.9,1,793.080178
-0.9,1,793.130176
-0.9,1,793.212543
-0.9,1,793.261306
-0.9,1,793.344707
-0.9,1,793.393355
-0.9,1,793.476068
-0.9,1,793.526307
-0.9,1,793.611795
-0.9,1,793.66236
-0.9,1,793.750109
-0.9,1,793.799396
-0.9,1,793.885568
-0.9,1,793.936681
-0.9,1,794.022989
-0.9,1,794.074491
-0.9,1,794.156063
-0.9,1,794.202712
-0.9,1,794.293181
-0.9,1,794.349217
-0.9,1,794.447381
-0.9,1,794.496877
-0.9,1,794.584322
-0.9,1,794.636103
-0.9,1,794.722273
-0.9,1,794.772232
-0.9,1,794.854954
-0.9,1,794.905519
-0.9,1,794.989422
-0.9,1,795.040785
-0.9,1,795.124027
-0.9,1,795.176184
-0.9,1,795.262903
-0.9,1,795.313274
-0.9,1,795.403387
-0.9,1,795.459621
-0.9,1,795.543616
-0.9,1,795.591783
-0.9,1,795.673572
-0.9,1,795.728831
-0.9,1,795.811654
-0.9,1,795.861105
-0.9,1,795.946005
-0.9,1,796.00213
-0.9,1,796.084063
-0.9,1,796.13232
-0.9,1,796.219388
-0.9,1,796.270394
-0.9,1,796.353379
-0.9,1,796.401337
-0.9,1,796.483374
-0.9,1,796.533866
-0.9,1,796.62549
-0.9,1,796.677432
-0.9,1,796.763633
-0.9,1,796.81825
-0.9,1,796.902812
-0.9,1,796.954419
-0.9,1,797.041171
-0.9,1,797.092888
-0.9,1,797.174051
-0.9,1,797.223587
-0.9,1,797.308444
-0.9,1,797.359326
-0.9,1,797.44499
-0.9,1,797.493115
-0.9,1,797.576242
-0.9,1,797.627669
-0.9,1,797.712155
-0.9,1,797.759788
-0.9,1,797.851036
-0.9,1,797.925458
-0.9,1,798.017303
-0.9,1,798.066083
-0.9,1,798.15133
-0.9,1,798.203982
-0.9,1,798.289325
-0.9,1,798.33834
-0.9,1,798.419355
-0.9,1,798.469465
-0.9,1,798.551813
-0.9,1,798.598491
-0.9,1,798.683097
-0.9,1,798.733101
-0.9,1,798.815248
-0.9,1,798.864237
-0.9,1,798.947701
-0.9,1,798.998957
-0.9,1,799.090314
-0.9,1,799.145534
-0.9,1,799.236949
-0.9,1,799.290969
-0.9,1,799.384936
-0.9,1,799.435911
-0.9,1,799.521912
-0.9,1,799.571593
-0.9,1,799.655547
-0.9,1,799.703522
-0.9,1,799.787756
-0.9,1,799.838181
-0.9,1,799.927679
-0.9,1,799.978626
-0.9,1,800.063294
-0.9,1,800.114264
-0.9,1,800.198098
-0.9,1,800.246604
-0.9,1,800.335525
-0.9,1,800.389447
-0.9,1,800.4821
-0.9,1,800.538286
-0.9,1,800.630332
-0.9,1,800.68753
-0.9,1,800.796389
-0.9,1,800.855824
-0.9,1,800.961648
-0.9,1,801.032577
-0.9,1,801.132469
-0.9,1,801.191441
-0.9,1,801.285632
-0.9,1,801.33859
-0.9,1,801.429448
-0.9,1,801.483298
-0.9,1,801.57973
-0.9,1,801.63486
-0.9,1,801.728288
-0.9,1,801.812756
-0.9,1,801.910896
-0.9,1,801.966097
-0.9,1,802.060509
-0.9,1,802.109635
-0.9,1,802.200437
-0.9,1,802.25635
-0.9,1,802.344201
-0.9,1,802.399053
